REPORTING YEAR|PARENT_COMPANY|GAS|SECTOR|GHG_CONTRIBUTION|2018_UPSTREAM_RANK|2018_MIDSTREAM_RANK|2018_OVERALL_RANK|STANDARD_COMPANY_NAME
2015|DJ RESOURCES LLC|CO2|Upstream|1579.0|312.0|279.0||DJ RESOURCES
2015|DJ RESOURCES LLC|N2O|Upstream|1.0|312.0|279.0||DJ RESOURCES
2016|DJ RESOURCES LLC|CH4|Upstream|195.0|312.0|279.0||DJ RESOURCES
2016|DJ RESOURCES LLC|CO2|Upstream|354.0|312.0|279.0||DJ RESOURCES
2016|DJ RESOURCES LLC|N2O|Upstream|0.0|312.0|279.0||DJ RESOURCES
2013|DJ Resources, LLC|CH4|Upstream|2831.0|312.0|279.0||DJ RESOURCES
2013|DJ Resources, LLC|CO2|Upstream|30155.0|312.0|279.0||DJ RESOURCES
2013|DJ Resources, LLC|N2O|Upstream|14.0|312.0|279.0||DJ RESOURCES
2014|DJ Resources, LLC|CH4|Upstream|315.0|312.0|279.0||DJ RESOURCES
2014|DJ Resources, LLC|CO2|Upstream|1513.0|312.0|279.0||DJ RESOURCES
2014|DJ Resources, LLC|N2O|Upstream|1.0|312.0|279.0||DJ RESOURCES
2011|DOMINION RESOURCES INC|CH4|Midstream|41118.5|312.0|279.0||DOMINION ENERGY
2011|DOMINION RESOURCES INC|CO2|Midstream|380202.5|312.0|279.0||DOMINION ENERGY
2011|DOMINION RESOURCES INC|N2O|Midstream|211.5|312.0|279.0||DOMINION ENERGY
2012|DOMINION RESOURCES INC|CH4|Midstream|53501.0|312.0|279.0||DOMINION ENERGY
2012|DOMINION RESOURCES INC|CO2|Midstream|511634.5|312.0|279.0||DOMINION ENERGY
2012|DOMINION RESOURCES INC|N2O|Midstream|330.0|312.0|279.0||DOMINION ENERGY
2013|DOMINION RESOURCES INC|CH4|Midstream|64064.0|312.0|279.0||DOMINION ENERGY
2013|DOMINION RESOURCES INC|CO2|Midstream|508720.5|312.0|279.0||DOMINION ENERGY
2013|DOMINION RESOURCES INC|N2O|Midstream|281.0|312.0|279.0||DOMINION ENERGY
2014|DOMINION RESOURCES INC|CH4|Midstream|77576.0|312.0|279.0||DOMINION ENERGY
2014|DOMINION RESOURCES INC|CO2|Midstream|589096.5|312.0|279.0||DOMINION ENERGY
2014|DOMINION RESOURCES INC|N2O|Midstream|329.0|312.0|279.0||DOMINION ENERGY
2015|DOMINION RESOURCES INC|CH4|Midstream|65999.0|312.0|279.0||DOMINION ENERGY
2015|DOMINION RESOURCES INC|CO2|Midstream|703595.0|312.0|279.0||DOMINION ENERGY
2015|DOMINION RESOURCES INC|N2O|Midstream|392.5|312.0|279.0||DOMINION ENERGY
2016|DOMINION RESOURCES INC|CH4|Midstream|313890.5|312.0|279.0||DOMINION ENERGY
2016|DOMINION RESOURCES INC|CO2|Midstream|746586.5|312.0|279.0||DOMINION ENERGY
2016|DOMINION RESOURCES INC|N2O|Midstream|418.5|312.0|279.0||DOMINION ENERGY
2015|DOW CHEMICAL|CH4|Midstream|776.0|312.0|145.0|291.0|DOW CHEMICAL
2015|DOW CHEMICAL|CO2|Midstream|96819.5|312.0|145.0|291.0|DOW CHEMICAL
2015|DOW CHEMICAL|N2O|Midstream|51.0|312.0|145.0|291.0|DOW CHEMICAL
2016|DOW CHEMICAL|CH4|Midstream|286.0|312.0|145.0|291.0|DOW CHEMICAL
2016|DOW CHEMICAL|CO2|Midstream|83030.5|312.0|145.0|291.0|DOW CHEMICAL
2016|DOW CHEMICAL|N2O|Midstream|46.0|312.0|145.0|291.0|DOW CHEMICAL
2017|DOW CHEMICAL|CH4|Midstream|338.5|312.0|145.0|291.0|DOW CHEMICAL
2017|DOW CHEMICAL|CO2|Midstream|75708.5|312.0|145.0|291.0|DOW CHEMICAL
2017|DOW CHEMICAL|N2O|Midstream|42.0|312.0|145.0|291.0|DOW CHEMICAL
2018|DOW CHEMICAL|CH4|Midstream|249.0|312.0|145.0|291.0|DOW CHEMICAL
2018|DOW CHEMICAL|CO2|Midstream|76778.0|312.0|145.0|291.0|DOW CHEMICAL
2018|DOW CHEMICAL|N2O|Midstream|43.0|312.0|145.0|291.0|DOW CHEMICAL
2018|DURANGO MIDSTREAM LLC|CH4|Midstream|33236.0|312.0|135.0|263.0|DURANGO MIDSTREAM
2018|DURANGO MIDSTREAM LLC|CO2|Midstream|69774.0|312.0|135.0|263.0|DURANGO MIDSTREAM
2018|DURANGO MIDSTREAM LLC|N2O|Midstream|41.0|312.0|135.0|263.0|DURANGO MIDSTREAM
2016|Dart Oil & Gas Corp|CH4|Midstream|103537.0|312.0|279.0||DART OIL & GAS
2016|Dart Oil & Gas Corp|CO2|Midstream|15780.0|312.0|279.0||DART OIL & GAS
2016|Dart Oil & Gas Corp|N2O|Midstream|11.0|312.0|279.0||DART OIL & GAS
2016|Davis Gas Processing, Inc|CH4|Midstream|96571.0|312.0|279.0||DAVIS GAS PROCESSING
2016|Davis Gas Processing, Inc|CO2|Midstream|88118.0|312.0|279.0||DAVIS GAS PROCESSING
2016|Davis Gas Processing, Inc|N2O|Midstream|46.0|312.0|279.0||DAVIS GAS PROCESSING
2017|Davis Gas Processing, Inc|CH4|Midstream|71116.0|312.0|279.0||DAVIS GAS PROCESSING
2017|Davis Gas Processing, Inc|CO2|Midstream|68248.0|312.0|279.0||DAVIS GAS PROCESSING
2017|Davis Gas Processing, Inc|N2O|Midstream|38.0|312.0|279.0||DAVIS GAS PROCESSING
2011|Denbury Onshore, LLC|CH4|Upstream|620808.0|312.0|279.0||DENBURY RESOURCES
2011|Denbury Onshore, LLC|CO2|Upstream|858654.0|312.0|279.0||DENBURY RESOURCES
2011|Denbury Onshore, LLC|N2O|Upstream|525.0|312.0|279.0||DENBURY RESOURCES
2012|Denbury Onshore, LLC|CH4|Upstream|43626.0|312.0|279.0||DENBURY RESOURCES
2012|Denbury Onshore, LLC|CO2|Upstream|153414.0|312.0|279.0||DENBURY RESOURCES
2012|Denbury Onshore, LLC|N2O|Upstream|76.0|312.0|279.0||DENBURY RESOURCES
2013|Denbury Onshore, LLC|CH4|Upstream|46777.0|312.0|279.0||DENBURY RESOURCES
2013|Denbury Onshore, LLC|CO2|Upstream|255808.0|312.0|279.0||DENBURY RESOURCES
2013|Denbury Onshore, LLC|N2O|Upstream|83.0|312.0|279.0||DENBURY RESOURCES
2014|Denbury Onshore, LLC|CH4|Upstream|76853.0|312.0|279.0||DENBURY RESOURCES
2014|Denbury Onshore, LLC|CO2|Upstream|270736.0|312.0|279.0||DENBURY RESOURCES
2014|Denbury Onshore, LLC|N2O|Upstream|115.0|312.0|279.0||DENBURY RESOURCES
2012|Destin Pipeline Company LLC|CH4|Midstream|871.0|312.0|279.0||DESTIN PIPELINE COMPANY
2012|Destin Pipeline Company LLC|CO2|Midstream|34825.0|312.0|279.0||DESTIN PIPELINE COMPANY
2012|Destin Pipeline Company LLC|N2O|Midstream|21.0|312.0|279.0||DESTIN PIPELINE COMPANY
2013|Destin Pipeline Company LLC|CH4|Midstream|2166.0|312.0|279.0||DESTIN PIPELINE COMPANY
2013|Destin Pipeline Company LLC|CO2|Midstream|31344.0|312.0|279.0||DESTIN PIPELINE COMPANY
2013|Destin Pipeline Company LLC|N2O|Midstream|18.0|312.0|279.0||DESTIN PIPELINE COMPANY
2014|Destin Pipeline Company LLC|CH4|Midstream|590.0|312.0|279.0||DESTIN PIPELINE COMPANY
2014|Destin Pipeline Company LLC|CO2|Midstream|26625.0|312.0|279.0||DESTIN PIPELINE COMPANY
2014|Destin Pipeline Company LLC|N2O|Midstream|15.0|312.0|279.0||DESTIN PIPELINE COMPANY
2013|Devon Energy Corporation|CH4|Upstream|1363677.0|312.0|279.0||DEVON ENERGY
2013|Devon Energy Corporation|CO2|Upstream|1069734.0|312.0|279.0||DEVON ENERGY
2013|Devon Energy Corporation|N2O|Upstream|1287.0|312.0|279.0||DEVON ENERGY
2013|Diamondback Energy|CH4|Upstream|60076.0|312.0|279.0||DIAMONDBACK ENERGY
2013|Diamondback Energy|CO2|Upstream|295238.0|312.0|279.0||DIAMONDBACK ENERGY
2013|Diamondback Energy|N2O|Upstream|209.0|312.0|279.0||DIAMONDBACK ENERGY
2014|Diamondback Energy|CH4|Upstream|432156.0|312.0|279.0||DIAMONDBACK ENERGY
2014|Diamondback Energy|CO2|Upstream|701574.0|312.0|279.0||DIAMONDBACK ENERGY
2014|Diamondback Energy|N2O|Upstream|1017.0|312.0|279.0||DIAMONDBACK ENERGY
2014|Discovery Natural Resources, LLC|CH4|Upstream|74049.0|312.0|279.0||DISCOVERY NATURAL RESOURCES
2014|Discovery Natural Resources, LLC|CO2|Upstream|46363.0|312.0|279.0||DISCOVERY NATURAL RESOURCES
2014|Discovery Natural Resources, LLC|N2O|Upstream|92.0|312.0|279.0||DISCOVERY NATURAL RESOURCES
2017|Diversified Oil & Gas|CH4|Upstream|651954.0|312.0|279.0||DIVERSIFIED OIL & GAS
2017|Diversified Oil & Gas|CO2|Upstream|4363.0|312.0|279.0||DIVERSIFIED OIL & GAS
2017|Diversified Oil & Gas|N2O|Upstream|13.0|312.0|279.0||DIVERSIFIED OIL & GAS
2016|Divide Creek Gathering System LLC|CH4|Midstream|1006.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2016|Divide Creek Gathering System LLC|CO2|Midstream|32524.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2016|Divide Creek Gathering System LLC|N2O|Midstream|11.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2017|Divide Creek Gathering System LLC|CH4|Midstream|1035.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2017|Divide Creek Gathering System LLC|CO2|Midstream|27605.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2017|Divide Creek Gathering System LLC|N2O|Midstream|10.0|312.0|279.0||DIVIDE CREEK GATHERING SYSTEM
2011|Dow|CH4|Midstream|228.5|312.0|279.0||DOW CHEMICAL
2011|Dow|CO2|Midstream|81929.0|312.0|279.0||DOW CHEMICAL
2011|Dow|N2O|Midstream|45.5|312.0|279.0||DOW CHEMICAL
2012|Dow|CH4|Midstream|74.0|312.0|279.0||DOW CHEMICAL
2012|Dow|CO2|Midstream|79084.5|312.0|279.0||DOW CHEMICAL
2012|Dow|N2O|Midstream|45.0|312.0|279.0||DOW CHEMICAL
2013|Dow|CH4|Midstream|38.0|312.0|279.0||DOW CHEMICAL
2013|Dow|CO2|Midstream|81007.0|312.0|279.0||DOW CHEMICAL
2013|Dow|N2O|Midstream|46.0|312.0|279.0||DOW CHEMICAL
2014|Dow|CH4|Midstream|35.5|312.0|279.0||DOW CHEMICAL
2014|Dow|CO2|Midstream|75373.0|312.0|279.0||DOW CHEMICAL
2014|Dow|N2O|Midstream|44.5|312.0|279.0||DOW CHEMICAL
2011|Dugan Production Corp|CH4|Upstream|181072.0|312.0|279.0||DUGAN PRODUCTION
2011|Dugan Production Corp|CO2|Upstream|8485.0|312.0|279.0||DUGAN PRODUCTION
2012|Dugan Production Corp|CH4|Upstream|98019.0|312.0|279.0||DUGAN PRODUCTION
2012|Dugan Production Corp|CO2|Upstream|8197.0|312.0|279.0||DUGAN PRODUCTION
2013|Dugan Production Corp|CH4|Upstream|140618.0|312.0|279.0||DUGAN PRODUCTION
2013|Dugan Production Corp|CO2|Upstream|19367.0|312.0|279.0||DUGAN PRODUCTION
2013|Dugan Production Corp|N2O|Upstream|1.0|312.0|279.0||DUGAN PRODUCTION
2014|Dugan Production Corp|CH4|Upstream|73644.0|312.0|279.0||DUGAN PRODUCTION
2014|Dugan Production Corp|CO2|Upstream|32899.0|312.0|279.0||DUGAN PRODUCTION
2014|Dugan Production Corp|N2O|Upstream|17.0|312.0|279.0||DUGAN PRODUCTION
2017|Durango Midstream LLC|CH4|Midstream|35295.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2017|Durango Midstream LLC|CO2|Midstream|65422.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2017|Durango Midstream LLC|N2O|Midstream|37.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2018|Durango Midstream LLC|CH4|Midstream|646.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2018|Durango Midstream LLC|CO2|Midstream|26462.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2018|Durango Midstream LLC|N2O|Midstream|15.0|312.0|218.0|407.0|DURANGO MIDSTREAM
2011|Dynamic Offshore Resources, LLC|CH4|Upstream|116654.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2011|Dynamic Offshore Resources, LLC|CO2|Upstream|170774.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2011|Dynamic Offshore Resources, LLC|N2O|Upstream|97.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2012|Dynamic Offshore Resources, LLC|CH4|Upstream|59645.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2012|Dynamic Offshore Resources, LLC|CO2|Upstream|140661.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2012|Dynamic Offshore Resources, LLC|N2O|Upstream|80.0|312.0|279.0||DYNAMIC OFFSHORE RESOURCES
2013|E&B Natural Resources|CH4|Upstream|2124.0|312.0|279.0||E&B NATURAL RESOURCES
2013|E&B Natural Resources|CO2|Upstream|54318.0|312.0|279.0||E&B NATURAL RESOURCES
2013|E&B Natural Resources|N2O|Upstream|30.0|312.0|279.0||E&B NATURAL RESOURCES
2017|EAGLECLAW MIDSTREAM SERVICES LLC|CH4|Midstream|12403.199999999999|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2017|EAGLECLAW MIDSTREAM SERVICES LLC|CO2|Midstream|355894.4|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2017|EAGLECLAW MIDSTREAM SERVICES LLC|N2O|Midstream|198.4|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2018|EAGLECLAW MIDSTREAM SERVICES LLC|CH4|Midstream|19064.0|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2018|EAGLECLAW MIDSTREAM SERVICES LLC|CO2|Midstream|716589.6|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2018|EAGLECLAW MIDSTREAM SERVICES LLC|N2O|Midstream|400.8|312.0|46.0|75.0|EAGLECLAW MIDSTREAM SERVICES
2015|ECOELECTRICA LP|CH4|Midstream|542.0|312.0|28.0|49.0|ECOELECTRICA
2015|ECOELECTRICA LP|CO2|Midstream|233.0|312.0|28.0|49.0|ECOELECTRICA
2015|ECOELECTRICA LP|N2O|Midstream|42.0|312.0|28.0|49.0|ECOELECTRICA
2016|ECOELECTRICA LP|CH4|Midstream|6281.0|312.0|28.0|49.0|ECOELECTRICA
2016|ECOELECTRICA LP|CO2|Midstream|5013.0|312.0|28.0|49.0|ECOELECTRICA
2016|ECOELECTRICA LP|N2O|Midstream|3.0|312.0|28.0|49.0|ECOELECTRICA
2017|ECOELECTRICA LP|CH4|Midstream|2403.0|312.0|28.0|49.0|ECOELECTRICA
2017|ECOELECTRICA LP|CO2|Midstream|12097.0|312.0|28.0|49.0|ECOELECTRICA
2017|ECOELECTRICA LP|N2O|Midstream|7.0|312.0|28.0|49.0|ECOELECTRICA
2018|ECOELECTRICA LP|CH4|Midstream|709.0|312.0|28.0|49.0|ECOELECTRICA
2018|ECOELECTRICA LP|CO2|Midstream|1299788.0|312.0|28.0|49.0|ECOELECTRICA
2018|ECOELECTRICA LP|N2O|Midstream|730.0|312.0|28.0|49.0|ECOELECTRICA
2011|ECOELECTRICA, LP|CO2|Midstream|0.0|312.0|279.0||ECOELECTRICA
2012|ECOELECTRICA, LP|CH4|Midstream|47.0|312.0|279.0||ECOELECTRICA
2013|ECOELECTRICA, LP|CH4|Midstream|13.0|312.0|279.0||ECOELECTRICA
2013|ECOELECTRICA, LP|CO2|Midstream|13.0|312.0|279.0||ECOELECTRICA
2014|ECOELECTRICA, LP|CH4|Midstream|45.0|312.0|279.0||ECOELECTRICA
2014|ECOELECTRICA, LP|CO2|Midstream|45.0|312.0|279.0||ECOELECTRICA
2013|EDF Trading Resources, LLC|CH4|Upstream|18997.0|312.0|279.0||EDF TRADING RESOURCES
2013|EDF Trading Resources, LLC|CO2|Upstream|28873.0|312.0|279.0||EDF TRADING RESOURCES
2013|EDF Trading Resources, LLC|N2O|Upstream|17.0|312.0|279.0||EDF TRADING RESOURCES
2014|EDF Trading Resources, LLC|CH4|Upstream|17318.0|312.0|279.0||EDF TRADING RESOURCES
2014|EDF Trading Resources, LLC|CO2|Upstream|24555.0|312.0|279.0||EDF TRADING RESOURCES
2014|EDF Trading Resources, LLC|N2O|Upstream|16.0|312.0|279.0||EDF TRADING RESOURCES
2012|EFS MIDSTREAM LLC|CH4|Midstream|42615.0|312.0|279.0||EFS MIDSTREAM
2012|EFS MIDSTREAM LLC|CO2|Midstream|281354.0|312.0|279.0||EFS MIDSTREAM
2012|EFS MIDSTREAM LLC|N2O|Midstream|115.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|CH4|Midstream|34595.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|CO2|Midstream|196649.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|N2O|Midstream|74.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|CH4|Midstream|79446.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|CO2|Midstream|300213.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|N2O|Midstream|119.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|CH4|Midstream|27530.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|CO2|Midstream|57409.0|312.0|279.0||EFS MIDSTREAM
2013|EFS MIDSTREAM LLC|N2O|Midstream|25.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|CH4|Midstream|19179.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|CO2|Midstream|60080.0|312.0|279.0||EFS MIDSTREAM
2014|EFS MIDSTREAM LLC|N2O|Midstream|27.0|312.0|279.0||EFS MIDSTREAM
2013|EFS Midstream LLC|CH4|Midstream|37509.0|312.0|279.0||EFS MIDSTREAM
2013|EFS Midstream LLC|CO2|Midstream|104931.0|312.0|279.0||EFS MIDSTREAM
2013|EFS Midstream LLC|N2O|Midstream|51.0|312.0|279.0||EFS MIDSTREAM
2014|EFS Midstream LLC|CH4|Midstream|2878.0|312.0|279.0||EFS MIDSTREAM
2014|EFS Midstream LLC|CO2|Midstream|22531.0|312.0|279.0||EFS MIDSTREAM
2014|EFS Midstream LLC|N2O|Midstream|11.0|312.0|279.0||EFS MIDSTREAM
2012|EL PASO Pipeline Partners, L.P|CH4|Midstream|2963.0|312.0|279.0||KINDER MORGAN
2012|EL PASO Pipeline Partners, L.P|CO2|Midstream|31971.0|312.0|279.0||KINDER MORGAN
2012|EL PASO Pipeline Partners, L.P|N2O|Midstream|18.0|312.0|279.0||KINDER MORGAN
2012|EL PASO Pipeline Partners, L.P.|CH4|Midstream|19199.0|312.0|279.0||KINDER MORGAN
2012|EL PASO Pipeline Partners, L.P.|CO2|Midstream|63655.0|312.0|279.0||KINDER MORGAN
2012|EL PASO Pipeline Partners, L.P.|N2O|Midstream|36.0|312.0|279.0||KINDER MORGAN
2016|EL PASO RUBY HOLDING CO LLC|CH4|Midstream|381.5|312.0|250.0|459.0|KINDER MORGAN
2016|EL PASO RUBY HOLDING CO LLC|CO2|Midstream|2032.0|312.0|250.0|459.0|KINDER MORGAN
2016|EL PASO RUBY HOLDING CO LLC|N2O|Midstream|1.0|312.0|250.0|459.0|KINDER MORGAN
2017|EL PASO RUBY HOLDING CO LLC|CH4|Midstream|377.0|312.0|250.0|459.0|KINDER MORGAN
2017|EL PASO RUBY HOLDING CO LLC|CO2|Midstream|4526.5|312.0|250.0|459.0|KINDER MORGAN
2017|EL PASO RUBY HOLDING CO LLC|N2O|Midstream|2.5|312.0|250.0|459.0|KINDER MORGAN
2018|EL PASO RUBY HOLDING CO LLC|CH4|Midstream|215.0|312.0|250.0|459.0|KINDER MORGAN
2018|EL PASO RUBY HOLDING CO LLC|CO2|Midstream|4932.0|312.0|250.0|459.0|KINDER MORGAN
2018|EL PASO RUBY HOLDING CO LLC|N2O|Midstream|3.0|312.0|250.0|459.0|KINDER MORGAN
2015|EL PASO RUBY HOLDING CO LLC|CH4|Midstream|735.5|312.0|250.0|459.0|KINDER MORGAN
2015|EL PASO RUBY HOLDING CO LLC|CO2|Midstream|9691.0|312.0|250.0|459.0|KINDER MORGAN
2015|EL PASO RUBY HOLDING CO LLC|N2O|Midstream|5.5|312.0|250.0|459.0|KINDER MORGAN
2015|ENABLE MIDSTREAM PARTNERS LP|CH4|Midstream|251611.45799999998|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2015|ENABLE MIDSTREAM PARTNERS LP|CO2|Midstream|1174137.9640000002|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2015|ENABLE MIDSTREAM PARTNERS LP|N2O|Midstream|522.3489999999999|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2016|ENABLE MIDSTREAM PARTNERS LP|CH4|Midstream|1166159.741|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2016|ENABLE MIDSTREAM PARTNERS LP|CO2|Midstream|2288369.608|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2016|ENABLE MIDSTREAM PARTNERS LP|N2O|Midstream|1193.3469999999998|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2017|ENABLE MIDSTREAM PARTNERS LP|CH4|Midstream|1523354.09|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2017|ENABLE MIDSTREAM PARTNERS LP|CO2|Midstream|2762448.5830000006|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2017|ENABLE MIDSTREAM PARTNERS LP|N2O|Midstream|1477.341|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2018|ENABLE MIDSTREAM PARTNERS LP|CH4|Midstream|1021459.8840000001|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2018|ENABLE MIDSTREAM PARTNERS LP|CO2|Midstream|3486066.3079999997|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2018|ENABLE MIDSTREAM PARTNERS LP|N2O|Midstream|1699.84|312.0|10.0|14.0|ENABLE MIDSTREAM PARTNERS
2013|ENABLE MIDSTREAM PARTNERS, LP|CH4|Midstream|12742.0|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2013|ENABLE MIDSTREAM PARTNERS, LP|CO2|Midstream|165389.0|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2013|ENABLE MIDSTREAM PARTNERS, LP|N2O|Midstream|92.0|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2014|ENABLE MIDSTREAM PARTNERS, LP|CH4|Midstream|278883.953|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2014|ENABLE MIDSTREAM PARTNERS, LP|CO2|Midstream|1705414.7680000002|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2014|ENABLE MIDSTREAM PARTNERS, LP|N2O|Midstream|568.852|312.0|279.0||ENABLE MIDSTREAM PARTNERS
2015|ENBRIDGE ENERGY MANAGEMENT|CH4|Midstream|899.0|312.0|82.0|161.0|ENBRIDGE
2015|ENBRIDGE ENERGY MANAGEMENT|CO2|Midstream|301151.5|312.0|82.0|161.0|ENBRIDGE
2015|ENBRIDGE ENERGY MANAGEMENT|N2O|Midstream|168.5|312.0|82.0|161.0|ENBRIDGE
2016|ENBRIDGE ENERGY MANAGEMENT|CH4|Midstream|317921.0|312.0|82.0|161.0|ENBRIDGE
2016|ENBRIDGE ENERGY MANAGEMENT|CO2|Midstream|1685825.5|312.0|82.0|161.0|ENBRIDGE
2016|ENBRIDGE ENERGY MANAGEMENT|N2O|Midstream|958.5|312.0|82.0|161.0|ENBRIDGE
2017|ENBRIDGE ENERGY MANAGEMENT|CH4|Midstream|237134.5|312.0|82.0|161.0|ENBRIDGE
2017|ENBRIDGE ENERGY MANAGEMENT|CO2|Midstream|1724869.0|312.0|82.0|161.0|ENBRIDGE
2017|ENBRIDGE ENERGY MANAGEMENT|N2O|Midstream|913.5|312.0|82.0|161.0|ENBRIDGE
2018|ENBRIDGE ENERGY MANAGEMENT|CH4|Midstream|308.5|312.0|82.0|161.0|ENBRIDGE
2018|ENBRIDGE ENERGY MANAGEMENT|CO2|Midstream|305154.0|312.0|82.0|161.0|ENBRIDGE
2018|ENBRIDGE ENERGY MANAGEMENT|N2O|Midstream|171.5|312.0|82.0|161.0|ENBRIDGE
2015|ENBRIDGE ENERGY MANAGEMENT|CH4|Midstream|8862.0|312.0|82.0|161.0|ENBRIDGE
2015|ENBRIDGE ENERGY MANAGEMENT|CO2|Midstream|61604.0|312.0|82.0|161.0|ENBRIDGE
2015|ENBRIDGE ENERGY MANAGEMENT|N2O|Midstream|29.0|312.0|82.0|161.0|ENBRIDGE
2011|ENBRIDGE INC|CH4|Midstream|1871.0|312.0|279.0||ENBRIDGE
2011|ENBRIDGE INC|CO2|Midstream|261786.5|312.0|279.0||ENBRIDGE
2011|ENBRIDGE INC|N2O|Midstream|147.0|312.0|279.0||ENBRIDGE
2012|ENBRIDGE INC|CH4|Midstream|1369.5|312.0|279.0||ENBRIDGE
2012|ENBRIDGE INC|CO2|Midstream|256809.0|312.0|279.0||ENBRIDGE
2012|ENBRIDGE INC|N2O|Midstream|144.0|312.0|279.0||ENBRIDGE
2013|ENBRIDGE INC|CH4|Midstream|1583.5|312.0|279.0||ENBRIDGE
2013|ENBRIDGE INC|CO2|Midstream|269880.0|312.0|279.0||ENBRIDGE
2013|ENBRIDGE INC|N2O|Midstream|151.5|312.0|279.0||ENBRIDGE
2014|ENBRIDGE INC|CH4|Midstream|494.5|312.0|279.0||ENBRIDGE
2014|ENBRIDGE INC|CO2|Midstream|282348.5|312.0|279.0||ENBRIDGE
2014|ENBRIDGE INC|N2O|Midstream|159.0|312.0|279.0||ENBRIDGE
2018|ENBRIDGE US INC|CH4|Midstream|16998.0|312.0|185.0|346.0|ENBRIDGE
2018|ENBRIDGE US INC|CO2|Midstream|30935.0|312.0|185.0|346.0|ENBRIDGE
2018|ENBRIDGE US INC|N2O|Midstream|17.0|312.0|185.0|346.0|ENBRIDGE
2017|ENDURING RESOURCES, LLC|CH4|Midstream|5902.0|312.0|279.0||ENDURING RESOURCES
2017|ENDURING RESOURCES, LLC|CO2|Midstream|55548.0|312.0|279.0||ENDURING RESOURCES
2017|ENDURING RESOURCES, LLC|N2O|Midstream|35.0|312.0|279.0||ENDURING RESOURCES
2011|ENERGEN CORP|CH4|Upstream|71067.0|312.0|279.0||ENERGEN
2011|ENERGEN CORP|CO2|Upstream|8816.0|312.0|279.0||ENERGEN
2012|ENERGEN CORP|CH4|Upstream|73043.0|312.0|279.0||ENERGEN
2012|ENERGEN CORP|CO2|Upstream|8314.0|312.0|279.0||ENERGEN
2013|ENERGEN CORP|CH4|Upstream|44697.0|312.0|279.0||ENERGEN
2013|ENERGEN CORP|CO2|Upstream|4646.0|312.0|279.0||ENERGEN
2013|ENERGEN CORP|N2O|Upstream|0.0|312.0|279.0||ENERGEN
2014|ENERGEN CORP|CH4|Upstream|52055.0|312.0|279.0||ENERGEN
2014|ENERGEN CORP|CO2|Upstream|5105.0|312.0|279.0||ENERGEN
2014|ENERGEN CORP|N2O|Upstream|21.0|312.0|279.0||ENERGEN
