|REPORT_YEAR|OIL|GAS|WATER|DAYS|RUNS|GAS_SOLD|FLARED|COMPANY
1370|2016|40779.0|1043.0|75737.0|1043.0|41391.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1371|2017|28608.0|1010.0|77725.0|1010.0|28528.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1372|2018|21892.0|927.0|84972.0|925.0|22063.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1373|2019|22199.0|1019.0|97132.0|1019.0|22113.0|0.0|0.0|NEW MILLENNIUM RESOURCES
1374|2012|550.0|0.0|0.0|0.0|550.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1375|2013|10547.0|0.0|0.0|0.0|10547.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1376|2014|43699.0|0.0|0.0|0.0|43699.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1377|2015|54963.0|0.0|0.0|0.0|54963.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1378|2016|11664.0|0.0|0.0|0.0|11664.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1379|2017|12369.0|0.0|0.0|0.0|12369.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1380|2018|11747.0|0.0|0.0|0.0|11747.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1381|2019|8718.0|0.0|0.0|0.0|8718.0|0.0|0.0|NEWALTA ENVIRONMENTAL SERVICES
1382|2009|533481.0|713201.0|114516.0|9211.0|674226.0|728479.0|0.0|NEWFIELD PRODUCTION
1383|2010|1007852.0|1719859.0|317940.0|13587.0|1238512.0|481516.0|0.0|NEWFIELD PRODUCTION
1384|2011|2372592.0|3924504.0|899345.0|20679.0|2679284.0|1235010.0|0.0|NEWFIELD PRODUCTION
1385|2012|3295668.0|5900054.0|1262746.0|25697.0|3562092.0|4513894.0|0.0|NEWFIELD PRODUCTION
1386|2013|4844607.0|8870587.0|1926589.0|36257.0|5431576.0|6873453.0|0.0|NEWFIELD PRODUCTION
1387|2014|6590541.0|12748626.0|2510180.0|51492.0|7629787.0|10437595.0|0.0|NEWFIELD PRODUCTION
1388|2015|7874752.0|16370760.0|3582650.0|70547.0|8478059.0|13407338.0|1808136.0|NEWFIELD PRODUCTION
1389|2016|7425489.0|18209160.0|3428528.0|75422.0|7587092.0|16573915.0|1011869.0|NEWFIELD PRODUCTION
1390|2017|8557392.0|18601796.0|4340089.0|77144.0|8785667.0|15649582.0|2372806.0|NEWFIELD PRODUCTION
1391|2018|9281498.0|22150891.0|5649596.0|81681.0|9776945.0|18181706.0|3550711.0|NEWFIELD PRODUCTION
1392|2019|9683727.0|26707672.0|9316290.0|81406.0|9710685.0|21413664.0|4434538.0|NEWFIELD PRODUCTION
1393|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NEXEN OIL AND GAS U.S.A
1394|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NEXEN OIL AND GAS U.S.A
1395|2015|43522.0|0.0|0.0|0.0|42317.0|0.0|0.0|NGL WATER SOLUTIONS BAKKEN
1396|2016|35211.0|0.0|0.0|0.0|32693.0|0.0|0.0|NGL WATER SOLUTIONS BAKKEN
1397|2017|73587.0|0.0|0.0|0.0|74674.0|0.0|0.0|NGL WATER SOLUTIONS BAKKEN
1398|2018|102057.0|0.0|0.0|0.0|102056.0|0.0|0.0|NGL WATER SOLUTIONS BAKKEN
1399|2019|92192.0|0.0|0.0|0.0|92283.0|0.0|0.0|NGL WATER SOLUTIONS BAKKEN
1400|2017|1943134.0|3369451.0|3393805.0|31175.0|2265485.0|3424613.0|246390.0|NINE POINT ENERGY
1401|2018|3180728.0|5491701.0|6777917.0|47962.0|4356248.0|6049945.0|207811.0|NINE POINT ENERGY
1402|2019|4404687.0|7752451.0|9553734.0|49453.0|6047759.0|7321776.0|1212810.0|NINE POINT ENERGY
1403|2016|59.0|0.0|844.0|12.0|0.0|0.0|0.0|NOAH ENERGY
1404|2017|192.0|0.0|862.0|219.0|201.0|0.0|0.0|NOAH ENERGY
1405|2018|101.0|0.0|579.0|251.0|170.0|0.0|0.0|NOAH ENERGY
1406|2019|187.0|0.0|276.0|155.0|171.0|0.0|0.0|NOAH ENERGY
1407|2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NORTH DAKOTA 58505
1408|2013|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NORTH DAKOTA 58505
1409|2015|904.0|0.0|0.0|0.0|784.0|0.0|0.0|NORTH DAKOTA SWD #1
1410|2016|2374.0|0.0|0.0|0.0|1498.0|0.0|0.0|NORTH DAKOTA SWD #1
1411|2017|3092.0|0.0|0.0|0.0|2646.0|0.0|0.0|NORTH DAKOTA SWD #1
1412|2018|19116.0|0.0|0.0|0.0|18834.0|0.0|0.0|NORTH DAKOTA SWD #1
1413|2019|12447.0|0.0|0.0|0.0|12903.0|0.0|0.0|NORTH DAKOTA SWD #1
1414|2016|134298.0|152721.0|462536.0|2539.0|133275.0|74799.0|18872.0|NORTH PLAINS ENERGY II
1415|2017|120448.0|131129.0|454512.0|2994.0|120162.0|62492.0|5675.0|NORTH PLAINS ENERGY II
1416|2018|103347.0|133231.0|389766.0|3062.0|103655.0|61576.0|7251.0|NORTH PLAINS ENERGY II
1417|2010|61214.0|62237.0|26163.0|256.0|104551.0|3517.0|0.0|NORTH PLAINS ENERGY
1418|2011|624787.0|1191407.0|573749.0|3130.0|709125.0|409904.0|0.0|NORTH PLAINS ENERGY
1419|2013|13261.0|11959.0|26277.0|135.0|38244.0|0.0|0.0|NORTH PLAINS ENERGY
1420|2014|254695.0|213088.0|887132.0|1799.0|295527.0|0.0|0.0|NORTH PLAINS ENERGY
1421|2015|323645.0|315790.0|1001586.0|2994.0|322026.0|120043.0|60243.0|NORTH PLAINS ENERGY
1422|2016|18825.0|19011.0|59814.0|278.0|21344.0|9380.0|4091.0|NORTH PLAINS ENERGY
1423|2016|3367.0|3018.0|42887.0|250.0|2878.0|0.0|3018.0|NORTH RANGE RESOURCES
1424|2017|24197.0|53296.0|48013.0|623.0|25892.0|0.0|53296.0|NORTH RANGE RESOURCES
1425|2018|18759.0|47651.0|17670.0|539.0|17699.0|0.0|47651.0|NORTH RANGE RESOURCES
1426|2019|14721.0|29505.0|2329.0|476.0|15442.0|0.0|24633.0|NORTH RANGE RESOURCES
1427|2009|17801.0|9492.0|164365.0|1128.0|18633.0|8694.0|0.0|NORTON FRICKEY
1428|2010|11608.0|45973.0|127568.0|803.0|11693.0|4147.0|0.0|NORTON FRICKEY
1429|2011|17145.0|8159.0|205477.0|1261.0|17545.0|7632.0|0.0|NORTON FRICKEY
1430|2012|16842.0|5777.0|175746.0|1291.0|16867.0|5336.0|0.0|NORTON FRICKEY
1431|2013|17231.0|4755.0|210349.0|1340.0|16485.0|4360.0|0.0|NORTON FRICKEY
1432|2014|14659.0|4429.0|198259.0|1274.0|15064.0|4128.0|0.0|NORTON FRICKEY
1433|2015|10342.0|4207.0|90074.0|830.0|10505.0|4006.0|0.0|NORTON FRICKEY
1434|2016|275.0|0.0|285.0|15.0|330.0|0.0|0.0|NORTON FRICKEY
1435|2017|845.0|0.0|8510.0|85.0|1096.0|0.0|0.0|NORTON FRICKEY
1436|2018|850.0|0.0|11595.0|105.0|0.0|0.0|0.0|NORTON FRICKEY
1437|2019|1044.0|0.0|2126.0|40.0|2007.0|0.0|0.0|NORTON FRICKEY
1438|2016|371839.0|506652.0|470660.0|14225.0|369231.0|401065.0|34722.0|NP RESOURCES
1439|2017|482359.0|659211.0|704855.0|15695.0|560015.0|575394.0|48690.0|NP RESOURCES
1440|2018|653326.0|942485.0|1246957.0|16552.0|858705.0|853102.0|106007.0|NP RESOURCES
1441|2019|679749.0|907842.0|1468111.0|20753.0|696070.0|669667.0|64181.0|NP RESOURCES
1442|2015|2944.0|0.0|0.0|0.0|2944.0|0.0|0.0|NUVERRA ENVIRONMENTAL SOLUTIONS
1443|2016|240.0|0.0|0.0|0.0|240.0|0.0|0.0|NUVERRA ENVIRONMENTAL SOLUTIONS
1444|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NUVERRA ENVIRONMENTAL SOLUTIONS
1445|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NUVERRA ENVIRONMENTAL SOLUTIONS
1446|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|NUVERRA ENVIRONMENTAL SOLUTIONS
1447|2009|377244.0|289559.0|695010.0|10799.0|386234.0|43000.0|0.0|OASIS PETROLEUM NORTH AMERICA
1448|2010|1110301.0|990159.0|1472583.0|16484.0|1428188.0|228288.0|0.0|OASIS PETROLEUM NORTH AMERICA
1449|2011|2572153.0|2078219.0|2689441.0|25569.0|4068908.0|663895.0|0.0|OASIS PETROLEUM NORTH AMERICA
1450|2012|6116635.0|4850918.0|5479902.0|48208.0|8404401.0|4803900.0|0.0|OASIS PETROLEUM NORTH AMERICA
1451|2013|10502010.0|9668681.0|11316307.0|89160.0|12808736.0|9141511.0|0.0|OASIS PETROLEUM NORTH AMERICA
1452|2014|17179626.0|16422603.0|20785882.0|165137.0|20131505.0|14984009.0|0.0|OASIS PETROLEUM NORTH AMERICA
1453|2015|19964219.0|21858999.0|23781089.0|206731.0|22377516.0|19732067.0|1158428.0|OASIS PETROLEUM NORTH AMERICA
1454|2016|18404243.0|29439495.0|26099533.0|222765.0|22693308.0|30585418.0|2291182.0|OASIS PETROLEUM NORTH AMERICA
1455|2017|20662150.0|49914440.0|28225794.0|276724.0|27447756.0|50153465.0|5485162.0|OASIS PETROLEUM NORTH AMERICA
1456|2018|25873858.0|71182503.0|37602520.0|305112.0|35496005.0|70092564.0|9064521.0|OASIS PETROLEUM NORTH AMERICA
1457|2019|27236192.0|95269468.0|41004789.0|334269.0|33813116.0|92333422.0|12036568.0|OASIS PETROLEUM NORTH AMERICA
1458|2011|75.0|0.0|0.0|1.0|0.0|0.0|0.0|OIL FOR AMERICA EXPLORATION
1459|2012|0.0|0.0|0.0|0.0|0.0|0.0|0.0|OIL FOR AMERICA EXPLORATION
1460|2009|14195.0|5181.0|87971.0|2105.0|14623.0|0.0|0.0|OMIMEX PETROLEUM
1461|2010|15119.0|5232.0|76399.0|2181.0|14896.0|0.0|0.0|OMIMEX PETROLEUM
1462|2011|14859.0|4567.0|90837.0|2028.0|15012.0|0.0|0.0|OMIMEX PETROLEUM
1463|2012|13010.0|4628.0|43550.0|1931.0|12861.0|0.0|0.0|OMIMEX PETROLEUM
1464|2013|10365.0|4278.0|25780.0|1816.0|10315.0|0.0|0.0|OMIMEX PETROLEUM
1465|2014|9466.0|3144.0|22992.0|1775.0|9646.0|0.0|0.0|OMIMEX PETROLEUM
1466|2015|9901.0|4092.0|26353.0|1832.0|9947.0|0.0|0.0|OMIMEX PETROLEUM
1467|2016|7744.0|2364.0|18647.0|1661.0|7529.0|0.0|0.0|OMIMEX PETROLEUM
1468|2017|8200.0|3505.0|23524.0|1551.0|8666.0|0.0|0.0|OMIMEX PETROLEUM
1469|2018|4693.0|0.0|10348.0|1460.0|4670.0|0.0|0.0|OMIMEX PETROLEUM
1470|2019|4448.0|0.0|11788.0|1388.0|4517.0|0.0|0.0|OMIMEX PETROLEUM
1471|2011|406.0|0.0|93.0|0.0|0.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1472|2012|59860.0|0.0|13720.0|0.0|56711.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1473|2013|204391.0|0.0|46278.0|0.0|203366.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1474|2014|342911.0|0.0|75313.0|0.0|340150.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1475|2015|523040.0|0.0|115357.0|0.0|517761.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1476|2016|703263.0|0.0|161921.0|0.0|702912.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1477|2017|1642143.0|0.0|258072.0|0.0|1517340.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1478|2018|2553713.0|0.0|427400.0|0.0|2552336.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1479|2019|2898493.0|0.0|490770.0|0.0|2871546.0|0.0|0.0|ONEOK ROCKIES MIDSTREAM
1480|2011|0.0|0.0|0.0|0.0|0.0|0.0|0.0|OPEN RANGE
1481|2009|743.0|0.0|82.0|67.0|670.0|0.0|0.0|ORION OIL & GAS
1482|2010|545.0|0.0|0.0|44.0|218.0|0.0|0.0|ORION OIL & GAS
1483|2011|584.0|0.0|13.0|40.0|905.0|0.0|0.0|ORION OIL & GAS
1484|2009|4643.0|2974.0|2634.0|293.0|4565.0|0.0|0.0|OTCR
1485|2010|7697.0|4959.0|4851.0|517.0|7562.0|0.0|0.0|OTCR
1486|2009|10489.0|231.0|31130.0|332.0|10263.0|0.0|0.0|OVACO ENERGY
1487|2011|3505.0|3978.0|18537.0|233.0|3800.0|2836.0|0.0|OXY LITTLE KNIFE
1488|2012|22035.0|35171.0|111335.0|1194.0|21957.0|35171.0|0.0|OXY LITTLE KNIFE
1489|2013|11551.0|16670.0|58681.0|687.0|11526.0|16616.0|0.0|OXY LITTLE KNIFE
1490|2014|52.0|51.0|0.0|3.0|540.0|0.0|0.0|OXY LITTLE KNIFE
1491|2015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|OXY LITTLE KNIFE
1492|2016|0.0|0.0|0.0|0.0|0.0|0.0|0.0|OXY LITTLE KNIFE
1493|2010|76777.0|46504.0|117755.0|834.0|80909.0|1713.0|0.0|OXY USA
1494|2011|2488166.0|925512.0|2341519.0|19654.0|2863592.0|450773.0|0.0|OXY USA
1495|2012|4035907.0|1569616.0|4891748.0|38241.0|5493041.0|1204830.0|0.0|OXY USA
1496|2013|5696802.0|2302550.0|7337028.0|61910.0|6936550.0|2000775.0|0.0|OXY USA
1497|2014|6287108.0|2684832.0|8388668.0|81903.0|7777134.0|2251534.0|0.0|OXY USA
1498|2015|6631932.0|3818095.0|10332685.0|99930.0|6757883.0|1971753.0|597296.0|OXY USA
1499|2016|449146.0|309579.0|701021.0|8480.0|456126.0|174114.0|49592.0|OXY USA
1500|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|P & M PETROLEUM MANAGEMENT
1501|2018|23190.0|20662.0|27569.0|828.0|22712.0|16371.0|0.0|P.O. & G. OPERATING
1502|2019|40976.0|28229.0|50767.0|1414.0|40740.0|24912.0|0.0|P.O. & G. OPERATING
1503|2009|3956.0|0.0|462.0|365.0|3896.0|0.0|0.0|PANAMERICAN OPERATING
1504|2010|3648.0|0.0|399.0|365.0|3638.0|0.0|0.0|PANAMERICAN OPERATING
1505|2011|3183.0|0.0|355.0|335.0|3381.0|0.0|0.0|PANAMERICAN OPERATING
1506|2012|3265.0|0.0|271.0|366.0|3092.0|0.0|0.0|PANAMERICAN OPERATING
1507|2013|3299.0|0.0|276.0|363.0|3245.0|0.0|0.0|PANAMERICAN OPERATING
1508|2014|3175.0|0.0|406.0|364.0|3178.0|0.0|0.0|PANAMERICAN OPERATING
1509|2015|2347.0|0.0|298.0|302.0|2279.0|0.0|0.0|PANAMERICAN OPERATING
1510|2016|257.0|0.0|29.0|31.0|129.0|0.0|0.0|PANAMERICAN OPERATING
1511|2009|14188.0|4855.0|47764.0|1209.0|14421.0|3105.0|0.0|PANTHER CREEK RESOURCES
1512|2010|13512.0|6802.0|43589.0|1290.0|14236.0|5142.0|0.0|PANTHER CREEK RESOURCES
1513|2011|12516.0|4682.0|41897.0|1146.0|12316.0|3182.0|0.0|PANTHER CREEK RESOURCES
1514|2012|5636.0|3215.0|18857.0|496.0|5194.0|2402.0|0.0|PANTHER CREEK RESOURCES
1515|2009|51499.0|69923.0|14103.0|465.0|49997.0|32718.0|0.0|PANTHER ENERGY COMPANY
1516|2010|13777.0|17429.0|3873.0|325.0|12636.0|17429.0|0.0|PANTHER ENERGY COMPANY
1517|2009|73430.0|39440.0|171085.0|6264.0|75245.0|38451.0|0.0|PAUL RANKIN
1518|2010|88169.0|34800.0|221279.0|7474.0|85252.0|34710.0|0.0|PAUL RANKIN
1519|2011|54475.0|23267.0|136681.0|4532.0|55234.0|23250.0|0.0|PAUL RANKIN
1520|2012|36841.0|3268.0|106069.0|2533.0|35615.0|3243.0|0.0|PAUL RANKIN
1521|2013|23563.0|2301.0|80846.0|1595.0|24701.0|1527.0|0.0|PAUL RANKIN
1522|2014|26542.0|2318.0|103348.0|2074.0|27255.0|18.0|0.0|PAUL RANKIN
1523|2015|16553.0|983.0|69304.0|817.0|15838.0|0.0|0.0|PAUL RANKIN
1524|2016|1719.0|165.0|2632.0|184.0|1974.0|0.0|0.0|PAUL RANKIN
1525|2017|27240.0|1156.0|91409.0|952.0|27055.0|0.0|0.0|PAUL RANKIN
1526|2018|47505.0|2007.0|153259.0|2247.0|46939.0|0.0|0.0|PAUL RANKIN
1527|2019|24334.0|1052.0|101505.0|1109.0|25293.0|0.0|0.0|PAUL RANKIN
1528|2009|48296.0|21468.0|48403.0|1418.0|46368.0|18404.0|0.0|PDC
1529|2010|58824.0|37325.0|99652.0|2201.0|60043.0|36921.0|0.0|PDC
1530|2011|4959.0|3103.0|15155.0|209.0|4454.0|3075.0|0.0|PDC
1531|2010|106040.0|143273.0|101184.0|325.0|119342.0|62694.0|0.0|PEAK GRASSLANDS
1532|2009|260261.0|213676.0|79327.0|2442.0|354196.0|31904.0|0.0|PEAK NORTH DAKOTA
1533|2010|337343.0|143693.0|153656.0|3880.0|341096.0|27301.0|0.0|PEAK NORTH DAKOTA
1534|2011|77806.0|46684.0|47124.0|991.0|86366.0|0.0|0.0|PEAK NORTH DAKOTA
1535|2015|649.0|0.0|0.0|0.0|649.0|0.0|0.0|PEMBROKE FIELDS
1536|2016|3412.0|0.0|0.0|0.0|3412.0|0.0|0.0|PEMBROKE FIELDS
1537|2017|1347.0|0.0|0.0|0.0|1347.0|0.0|0.0|PEMBROKE FIELDS
1538|2009|22914.0|3100.0|27612.0|700.0|23071.0|2073.0|0.0|PENN VIRGINIA OIL & GAS
1539|2010|9715.0|1694.0|16145.0|545.0|9054.0|1638.0|0.0|PENN VIRGINIA OIL & GAS
1540|2012|1870.0|12650.0|67.0|388.0|1569.0|12062.0|0.0|PEREGRINE PETROLEUM PARTNERS
1541|2013|5720.0|49542.0|575.0|1213.0|5829.0|47592.0|0.0|PEREGRINE PETROLEUM PARTNERS
1542|2014|5380.0|31525.0|110.0|1007.0|5066.0|23793.0|0.0|PEREGRINE PETROLEUM PARTNERS
1543|2015|5440.0|43453.0|5878.0|1096.0|5354.0|34348.0|4245.0|PEREGRINE PETROLEUM PARTNERS
1544|2016|6385.0|38061.0|13553.0|1318.0|6538.0|32880.0|1250.0|PEREGRINE PETROLEUM PARTNERS
1545|2017|7578.0|36167.0|14657.0|1398.0|7032.0|29672.0|2294.0|PEREGRINE PETROLEUM PARTNERS
1546|2018|106553.0|150311.0|160177.0|1377.0|105269.0|92838.0|51720.0|PEREGRINE PETROLEUM PARTNERS
1547|2019|107642.0|240951.0|167187.0|1706.0|167436.0|204070.0|31408.0|PEREGRINE PETROLEUM PARTNERS
1548|2011|385488.0|124844.0|10150472.0|31670.0|384533.0|124844.0|0.0|PETRO HARVESTER OPERATING COMPANY
1549|2012|422766.0|219601.0|14242247.0|39125.0|414311.0|215189.0|0.0|PETRO HARVESTER OPERATING COMPANY
1550|2013|310986.0|461945.0|10964195.0|34276.0|315953.0|321741.0|0.0|PETRO HARVESTER OPERATING COMPANY
1551|2014|357799.0|696961.0|9954524.0|35905.0|404413.0|269032.0|0.0|PETRO HARVESTER OPERATING COMPANY
1552|2015|300395.0|803396.0|5364260.0|37808.0|316898.0|410338.0|282541.0|PETRO HARVESTER OPERATING COMPANY
1553|2016|419145.0|1432413.0|4445562.0|40093.0|410400.0|1237419.0|194994.0|PETRO HARVESTER OPERATING COMPANY
1554|2017|524147.0|2273436.0|6930677.0|40908.0|529647.0|1863420.0|420128.0|PETRO HARVESTER OPERATING COMPANY
1555|2018|323015.0|2015384.0|2107860.0|34563.0|322200.0|1714655.0|287186.0|PETRO HARVESTER OPERATING COMPANY
1556|2019|531661.0|2568206.0|3886026.0|34177.0|576251.0|2294389.0|315431.0|PETRO HARVESTER OPERATING COMPANY
1557|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1558|2011|629.0|0.0|0.0|131.0|735.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1559|2012|822.0|0.0|0.0|366.0|897.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1560|2013|700.0|0.0|0.0|334.0|680.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1561|2014|642.0|0.0|0.0|365.0|675.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1562|2015|583.0|0.0|0.0|365.0|450.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1563|2016|265.0|0.0|0.0|152.0|584.0|0.0|0.0|PETRO UNO RESOURCES LTD-NORTH DAKOTA
1564|2016|120239.0|115069.0|236820.0|1822.0|118097.0|90192.0|24877.0|PETRO-HUNT DAKOTA
1565|2017|1325326.0|1610781.0|2736643.0|28064.0|1332689.0|1117726.0|299522.0|PETRO-HUNT DAKOTA
1566|2018|1118973.0|1855747.0|2498446.0|29098.0|1123249.0|1404465.0|246845.0|PETRO-HUNT DAKOTA
1567|2019|892157.0|1889334.0|2064290.0|30246.0|890885.0|1485333.0|200046.0|PETRO-HUNT DAKOTA
1568|2009|1868737.0|3351980.0|4443979.0|53521.0|1988759.0|2964371.0|0.0|PETRO-HUNT
1569|2010|2611851.0|4094776.0|4888565.0|55981.0|2757077.0|3354032.0|0.0|PETRO-HUNT
1570|2011|4535171.0|6558332.0|5250990.0|61411.0|4750444.0|3929206.0|0.0|PETRO-HUNT
1571|2012|8278317.0|13704050.0|6746128.0|77668.0|8984750.0|6194619.0|0.0|PETRO-HUNT
1572|2013|6016023.0|9943280.0|5512213.0|74039.0|6622578.0|6647168.0|0.0|PETRO-HUNT
1573|2014|8667492.0|13728627.0|8025518.0|85244.0|9123029.0|9028121.0|0.0|PETRO-HUNT
1574|2015|9153122.0|17249970.0|7812361.0|91779.0|9182729.0|14405568.0|1223195.0|PETRO-HUNT
1575|2016|7007658.0|14768018.0|7022852.0|94757.0|7030072.0|13365228.0|846660.0|PETRO-HUNT
1576|2017|7168462.0|13525601.0|7066418.0|98837.0|7176507.0|11892322.0|1073852.0|PETRO-HUNT
1577|2018|11368117.0|19784297.0|11792141.0|153972.0|11403922.0|17042086.0|1905827.0|PETRO-HUNT
1578|2019|14644908.0|28554960.0|14332926.0|193927.0|14714836.0|21915905.0|5434953.0|PETRO-HUNT
1579|2013|0.0|0.0|0.0|0.0|33704.0|13356.0|0.0|PETROGULF
1580|2014|436472.0|457926.0|160667.0|640.0|434825.0|348242.0|0.0|PETROGULF
1581|2015|515125.0|548540.0|229716.0|1268.0|516459.0|479060.0|36279.0|PETROGULF
1582|2016|328786.0|339326.0|141302.0|1149.0|327451.0|273228.0|58362.0|PETROGULF
1583|2017|151345.0|190401.0|72958.0|1165.0|150419.0|161407.0|17342.0|PETROGULF
1584|2018|136703.0|166803.0|103993.0|1252.0|135204.0|135705.0|18538.0|PETROGULF
1585|2019|153003.0|232546.0|88209.0|1363.0|154291.0|194585.0|24331.0|PETROGULF
1586|2009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PETROSEARCH OPERATING COMPANY
1587|2010|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PETROSEARCH OPERATING COMPANY
1588|2016|4157.0|4416.0|3143.0|54.0|2591.0|0.0|4373.0|PETROSHALE (US
1589|2017|208391.0|318220.0|40372.0|946.0|209155.0|17851.0|291647.0|PETROSHALE (US
1590|2018|986202.0|1725750.0|562719.0|2749.0|1009974.0|1443509.0|261147.0|PETROSHALE (US
1591|2019|2061842.0|3587437.0|1411269.0|7447.0|2054219.0|2650675.0|893603.0|PETROSHALE (US
1592|2009|18464.0|2085.0|238404.0|3180.0|17701.0|831.0|0.0|PHILLIP D. ARMSTRONG
1593|2010|18498.0|2186.0|281954.0|3502.0|18192.0|829.0|0.0|PHILLIP D. ARMSTRONG
1594|2011|17162.0|3821.0|248706.0|3034.0|17629.0|2619.0|0.0|PHILLIP D. ARMSTRONG
1595|2012|17121.0|1887.0|289430.0|3539.0|17094.0|523.0|0.0|PHILLIP D. ARMSTRONG
1596|2013|6534.0|2328.0|30109.0|1258.0|6407.0|767.0|0.0|PHILLIP D. ARMSTRONG
1597|2014|4783.0|1573.0|23041.0|888.0|4711.0|538.0|0.0|PHILLIP D. ARMSTRONG
1598|2015|1949.0|969.0|6152.0|325.0|1282.0|185.0|0.0|PHILLIP D. ARMSTRONG
1599|2016|1647.0|967.0|3651.0|234.0|2295.0|537.0|0.0|PHILLIP D. ARMSTRONG
1600|2017|1122.0|711.0|420.0|111.0|1394.0|498.0|0.0|PHILLIP D. ARMSTRONG
1601|2018|229.0|0.0|49.0|15.0|422.0|0.0|0.0|PHILLIP D. ARMSTRONG
1602|2014|4290.0|0.0|0.0|0.0|4245.0|0.0|0.0|PHILLIPS PETROLEUM
1603|2015|5345.0|0.0|0.0|0.0|5415.0|0.0|0.0|PHILLIPS PETROLEUM
1604|2016|5375.0|0.0|0.0|0.0|5375.0|0.0|0.0|PHILLIPS PETROLEUM
1605|2017|8613.0|0.0|0.0|0.0|8613.0|0.0|0.0|PHILLIPS PETROLEUM
1606|2018|14213.0|0.0|0.0|0.0|14213.0|0.0|0.0|PHILLIPS PETROLEUM
1607|2019|43810.0|0.0|0.0|0.0|43810.0|0.0|0.0|PHILLIPS PETROLEUM
1608|2009|4646.0|5467.0|7199.0|691.0|4650.0|5467.0|0.0|PINTAIL PETROLEUM
1609|2010|1944.0|2023.0|1490.0|301.0|2184.0|2023.0|0.0|PINTAIL PETROLEUM
1610|2009|3145.0|6992.0|23389.0|593.0|2867.0|6392.0|0.0|PINTAIL PETROLEUM
1611|2010|1967.0|3548.0|10880.0|336.0|2442.0|3348.0|0.0|PINTAIL PETROLEUM
1612|2009|8574.0|20578.0|32590.0|615.0|9490.0|0.0|0.0|POGO PRODUCING COMPANY
1613|2010|6844.0|20951.0|28937.0|615.0|6965.0|0.0|0.0|POGO PRODUCING COMPANY
1614|2011|610.0|1919.0|1115.0|51.0|0.0|0.0|0.0|POGO PRODUCING COMPANY
1615|2012|111.0|10.0|7.0|96.0|0.0|0.0|0.0|PPJV
1616|2013|124.0|15.0|6.0|102.0|213.0|0.0|0.0|PPJV
1617|2014|27.0|0.0|0.0|55.0|0.0|0.0|0.0|PPJV
1618|2015|237.0|15.0|0.0|172.0|224.0|0.0|15.0|PPJV
1619|2016|25.0|2.0|0.0|30.0|0.0|0.0|2.0|PPJV
1620|2017|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PPJV
1621|2018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PPJV
1622|2019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|PPJV
1623|2012|1531.0|0.0|0.0|0.0|1531.0|0.0|0.0|PRAIRIE DISPOSAL
1624|2014|17089.0|0.0|0.0|0.0|17089.0|0.0|0.0|PRAIRIE DISPOSAL
1625|2015|14532.0|0.0|0.0|0.0|14532.0|0.0|0.0|PRAIRIE DISPOSAL
1626|2016|4333.0|0.0|0.0|0.0|4333.0|0.0|0.0|PRAIRIE DISPOSAL
1627|2017|2295.0|0.0|0.0|0.0|2295.0|0.0|0.0|PRAIRIE DISPOSAL
